개방서비스명,상세영업상태명,도로명전체주소,도로명우편번호,사업장명,좌표정보x,좌표정보y
물류창고업체,영업중,경기도 파주시 소라지로 321 (송촌동),10863,주식회사 현대해운,172453.5107,472009.2257
물류창고업체,영업중,"경기도 파주시 탄현면 헤이리로133번길 73, 한솔파주물류센터",10858,한솔로지스유 주식회사,172685.5957,476999.4481
물류창고업체,영업중,경기도 파주시 탄현면 헤이리로133번길 19-52,10858,주식회사 세븐제이스,172764.382,476948.6629
물류창고업체,영업중,경기도 파주시 탄현면 헤이리로133번길 61,10858,주식회사 세븐제이스,172885.9787,477082.427
물류창고업체,영업중,경기도 파주시 탄현면 한록산길 7,10858,한솔로지스유(주),172995.9179,476853.7836
물류창고업체,영업중,경기도 화성시 송산면 이봉산동길 10-5,445-872,마산록창고,173021.439,414198.9311
물류창고업체,영업중,전라남도 나주시 왕곡면 영산포로 22,520-882,영산포농업협동조합,173068.9817,165134.2932
물류창고업체,영업중,전라남도 나주시 영산포로 22 (이창동),520-951,나주시농업협동조합공동사업법인,173098.0353,165080.8984
물류창고업체,영업중,경기도 파주시 신촌로 59 (신촌동),10880,(주)서브원,173195.9414,469934.8095
물류창고업체,영업중,경기도 시흥시 오이도로 22-11 (정왕동),15014,(주)한샘서비스,173427.4789,427456.3775
물류창고업체,영업중,인천광역시 남동구 호구포로14번길 66 (고잔동),21689,(주)하나로티앤에스,173503.735,431495.1258
물류창고업체,영업중,인천광역시 계양구 아나지로 88 (효성동),407-832,부신산업(주),173537.6814,446994.5058
물류창고업체,영업중,"인천광역시 남동구 호구포로 78, A동 (고잔동)",21688,인터지스 주식회사,173574.8791,432151.423
물류창고업체,영업중,경기도 시흥시 오이도로 22-12 (정왕동),15014,동원로엑스(주),173599.0917,427311.7931
물류창고업체,영업중,충청남도 서천군 장항읍 원송로 29,33677,한솔로지스유 주식회사,173724.1891,278939.9784
물류창고업체,영업중,인천광역시 계양구 마장로 537 (효성동),407-832,(주)지오영,173781.9782,447157.2117
물류창고업체,영업중,"인천광역시 남동구 논현고잔로 87, 6층 (고잔동)",21687,쿠팡로지스틱스서비스 유한회사,174388.051,432089.0565
물류창고업체,영업중,"인천광역시 남동구 논현고잔로 87, 4,5층 (고잔동)",21687,주식회사 우아한청년들,174388.051,432089.0565
물류창고업체,영업중,경기도 시흥시 군자천로131번길 93 (주)진안유통 (정왕동),15092,쿠팡로지스틱스서비스 유한회사,174409.8044,426127.1824
물류창고업체,영업중,전라남도 장성군 동화면 임정로 160,57242,로지스파트너스 주식회사,174412.6639,194940.4542
물류창고업체,영업중,"인천광역시 남동구 논현고잔로 117 (고잔동, LG전자 인천물류센터)",21686,(주)엘엑스판토스,174463.7825,432454.0616
물류창고업체,영업중,"인천광역시 남동구 논현고잔로 137, 롯데칠성음료 1층 (고잔동)",21686,쿠팡로지스틱스서비스유한회사,174532.8934,432649.6253
물류창고업체,영업중,,,(주)비지에프로지스 검단센터,174533.9324,452984.6919
물류창고업체,영업중,경기도 시흥시 희망공원로 117 (정왕동),429-879,씨제이대한통운(주),174611.0504,425869.6185
물류창고업체,영업중,"경기도 시흥시 희망공원로 117, 5동 (정왕동)",15092,주식회사 광진종합물류,174611.0504,425869.6185
물류창고업체,영업중,전라남도 장성군 동화면 삼동로 554,57241,롯데글로벌로지스(주),174749.6428,197584.6157
물류창고업체,영업중,경기도 시흥시 시화벤처로 400 (정왕동),15117,(주)컬리넥스트마일,175001.0251,423381.5931
물류창고업체,영업중,경기도 화성시 송산면 당성로510번길 11-2,445-873,"대한창고,대한창고2",175044.8039,411547.6284
물류창고업체,영업중,경기도 김포시 승가로 18-2 (풍무동),,김포물류,175177.7266,456134.4338
물류창고업체,영업중,"인천광역시 계양구 아나지로 290, 1층 (작전동)",21121,자이글(주) 인천지점,175570.247,446999.9607
물류창고업체,영업중,인천광역시 부평구 부평북로 295 (갈산동),21316,(주)한진,175721.3509,446808.3161
물류창고업체,영업중,전라남도 장성군 동화면 동화로 342-8,57242,(주)판토스,175840.8396,196002.6725
물류창고업체,영업중,"경기도 안산시 단원구 번영1로 19, 대경티엘에스(주) (성곡동)",15414,대경티엘에스(주),176335.9903,424615.6805
물류창고업체,영업중,"경기도 파주시 탄현면 웅지로 64, 다동",10846,(주)제이엔케이플러스,176366.2652,478914.7274
물류창고업체,영업중,경기도 파주시 교하로 1249 (오도동),10864,제이피(JP)로지스,176423.6088,471632.412
물류창고업체,영업중,경기도 안산시 단원구 번영1로 35 (성곡동),15414,(주)한진,176488.0787,424387.6787
물류창고업체,영업중,"경기도 파주시 장명산길 7, 유진케미칼 (오도동)",10864,주식회사 북플러스,176638.5605,471885.4473
물류창고업체,영업중,경기도 안산시 단원구 정왕천동로 198 (성곡동),15410,(주)헤리티지박스,176775.631,425198.1145
물류창고업체,영업중,경기도 파주시 검산로 301-22 (검산동),10848,(주)교원스타트원,176884.2756,477393.9275
물류창고업체,영업중,"경기도 고양시 일산서구 송포백송길 6, 삼양식품 (덕이동)",10212,삼양로지스틱스(주),176951.4291,465809.733
물류창고업체,영업중,경기도 시흥시 공단1대로 383 (정왕동),15076,시흥원앤원스마트물류피에프브이 주식회사,177024.3136,425247.0119
물류창고업체,영업중,경기도 파주시 탄현면 방촌로 1173,10857,(주)덕윤웨이브,177351.1881,481383.2672
물류창고업체,영업중,충청남도 당진시 송악읍 신평로 1331,31729,쿠팡로지스틱스서비스(유),177467.6436,379927.285
물류창고업체,영업중,전라남도 장성군 황룡면 황룡로 221,515-812,주식회사 케이티서비스남부,177487.7258,197644.9522
물류창고업체,영업중,"경기도 시흥시 만해로 43, 외 3필지 (정왕동)",15074,쿠팡풀필먼트서비스 유한회사,177487.8142,425595.8198
물류창고업체,영업중,경기도 시흥시 만해로 43 (정왕동),15074,쿠팡로지스틱스서비스 유한회사,177487.8142,425595.8198
물류창고업체,영업중,"인천광역시 계양구 아나지로 480, 강서BSub 라동 (서운동)",21078,씨제이대한통운(주) 강서B서브,177501.012,446989.1842
물류창고업체,영업중,충청남도 당진시 송악읍 고대공단2길 181,31719,주식회사 대송,177567.5971,387086.7471
물류창고업체,영업중,전라남도 나주시 금영로 459 (평산동),58269,(주)한진,177568.3763,166371.8562
물류창고업체,영업중,전라남도 장성군 서삼면 물류로 335,57232,씨제이대한통운(주),177744.5462,202196.7894
물류창고업체,영업중,전라남도 장성군 서삼면 물류로 335,57232,씨제이대한통운(주),177744.5462,202196.7894
물류창고업체,영업중,전라남도 장성군 서삼면 물류로 335,57232,롯데로지스틱스(주),177744.5462,202196.7894
물류창고업체,영업중,전라남도 장성군 황룡면 뱃나드리로 12,515-811,SK네트웍스(주),177782.3253,199230.571
물류창고업체,영업중,경기도 파주시 평화로342번길 120 (검산동),10848,문화유통북스,177856.4414,474809.0787
물류창고업체,영업중,전라남도 장성군 서삼면 물류로 335,57232,경동물류(주),177954.9818,201862.9935
물류창고업체,영업중,전라남도 장성군 서삼면 물류로 335,57232,합동물류(주),177954.9818,201862.9935
물류창고업체,영업중,전라남도 장성군 서삼면 물류로 335,57232,(주)지에스네트웍스 장성지점,177954.9818,201862.9935
물류창고업체,영업중,"전라남도 장성군 서삼면 물류로 335, 쿠팡로지스틱스서비스 유한회사 2동 1층",57232,쿠팡로지스틱스서비스 유한회사,177954.9818,201862.9935
물류창고업체,영업중,전라남도 장성군 서삼면 물류로 335,57232,쿠팡로지스틱스서비스 유한회사,177954.9818,201862.9935
물류창고업체,영업중,,,롯데글로벌로지스(주) 부천집배센터,177964.0757,447047.0564
물류창고업체,영업중,경기도 파주시 탄현면 월롱산로 296 (하이마트경인물류센터),10846,롯데하이마트(주),178354.6918,477715.827
물류창고업체,영업중,경기도 안산시 단원구 엠티브이6로18번길 23 (성곡동),15657,주식회사 엘엑스판토스,178422.0572,421901.7647
물류창고업체,영업중,"경기도 안산시 단원구 시화호수로 835, 시화MTV물류센터 1.2층 (성곡동)",15657,쿠팡풀필먼트서비스 유한회사,178442.9653,421720.7098
물류창고업체,영업중,"인천광역시 계양구 서운산업로 16-4, 씨제이대한통운(주) 마포Bsub (서운동)",21076,씨제이대한통운(주) 영등포Bsub,178613.4484,447199.1355
물류창고업체,영업중,경기도 안산시 단원구 성곡로134번길 14 (성곡동),15422,(주)임팩스,178618.8787,424301.7302
물류창고업체,영업중,충청남도 당진시 송악읍 송악로 854,31723,(주)지산개발,178826.0907,383167.7004
물류창고업체,영업중,"경기도 부천시 오정구 오정로 19, A동 (삼정동)",14445,쿠팡로지스틱스서비스 유한회사,178883.4625,447196.3895
물류창고업체,영업중,"경기도 안산시 단원구 해봉로 232, GREY BOX 안산물류센터 (성곡동)",15428,쿠팡로지스틱스서비스(유),179340.2605,424493.6529
물류창고업체,영업중,경기도 화성시 우정읍 띨뿌리1길 38,18572,(주)대림물류,179477.2981,393045.6967
물류창고업체,영업중,"경기도 파주시 월롱면 엘지로360번길 148-26, 1층",10844,한솔로지스유 주식회사,179486.7156,479699.9075
물류창고업체,영업중,전라남도 장성군 황룡면 신기길 41,57227,롯데하이마트(주),179525.1641,198800.1662
물류창고업체,영업중,"경기도 부천시 오정구 신흥로511번길 144, 부흥상사 오정물류단지 물류창고 (오정동)",14446,씨제이대한통운 주식회사,179643.1695,447680.8572
물류창고업체,영업중,경기도 화성시 우정읍 기아자동차로299번길 11-7,18570,(주)모던아이엔티,179666.0234,394618.4621
물류창고업체,영업중,충청남도 당진시 송악읍 부곡공단4길 28-50,31721,우성스텐스틸㈜당진공장,179884.8477,383973.1656
물류창고업체,영업중,"경기도 부천시 오정구 신흥로511번길 80, 켄달스퀘어 부천 로지스틱스파크 A동 3층 A301~A315호 (오정동)",14446,쿠팡로지스틱스서비스 유한회사,179910.3215,447601.6038
물류창고업체,영업중,"경기도 부천시 오정구 신흥로511번길 80, 켄달스퀘어 부천 로지스틱스파크 창고 B동 1층 (오정동)",14446,(주)엘엑스판토스,179910.3215,447601.6038
물류창고업체,영업중,,14446,주식회사 비지에프로지스 부천센터,179910.3215,447601.6038
물류창고업체,영업중,,14446,로젠주식회사,179910.3215,447601.6038
물류창고업체,영업중,"경기도 부천시 오정구 신흥로511번길 80, 켄달스퀘어 부천 로지스틱스파크 A동 (오정동)",14446,씨제이대한통운(주),179910.3215,447601.6038
물류창고업체,영업중,"경기도 부천시 오정구 신흥로511번길 80, 켄달스퀘어 부천 로지스틱스파크 B동 4층 B415~B428호 (오정동)",14446,쿠팡로지스틱스서비스 유한회사,179910.3215,447601.6038
물류창고업체,영업중,"경기도 부천시 오정구 신흥로511번길 80, 켄달스퀘어 부천 로지스틱스파크 A동 4층 A401~A409호 (오정동)",14446,쿠팡로지스틱스서비스 유한회사,179910.3215,447601.6038
물류창고업체,영업중,"경기도 부천시 오정구 신흥로511번길 80, 켄달스퀘어 부천 로지스틱스파크 B301~328호 (오정동)",14446,쿠팡풀필먼트서비스 유한회사,179910.3215,447601.6038
물류창고업체,영업중,"경기도 부천시 오정구 신흥로511번길 80, 켄달스퀘어 부천 로지스틱스파크 A동 4층 A410~A427호 (오정동)",14446,쿠팡로지스틱스서비스 유한회사,179910.3215,447601.6038
물류창고업체,영업중,전라남도 장성군 장성읍 안평장동길 13,57212,(주)에스피씨 지에프에스,180113.5042,203703.0893
물류창고업체,영업중,경기도 안산시 단원구 별망로459번길 66 (목내동),15598,(주)아트사인,180339.1957,422995.2357
물류창고업체,영업중,"경기도 안산시 단원구 해안로 201, 롯데알미늄(주) 안산공장 (원시동)",15611,롯데글로벌로지스(주),180367.5393,421839.1114
